Batch Name,Herschel Junior Walker (Rep),Raphael Warnock (I) (Dem)
ICC - Absentee By Mail - 1,28,22
ICC - Absentee By Mail - 2,28,24
ICC - Absentee By Mail - 3,7,12
AV-Elections Office ICP 1 - 0,308,189
ED-Preston 1 ICP 1 - 0,226,156
ED-Preston 1 ICP 2 - 0,19,17
