Batch Name,Herschel Junior Walker (Rep),Raphael Warnock (I) (Dem)
ICC-Absentee by Mail - 1,32,17
ICC-Absentee by Mail - 2,14,36
ICC-Absentee by Mail - 3,36,25
ICC-Absentee by Mail - 4,63,39
ICC-Absentee by Mail - 5,47,24
ICC-Absentee by Mail - 6,37,24
AV-Board of Elections ICP 1 - 0,2209,1068
ICC-Absentee by Mail - 7,16,10
ED-Lexington ICP 1 - 0,621,202
ED-Crawford ICP 1 - 0,506,194
ED-Beaverdam ICP 1 - 0,756,278
ICC-Provisional - 1,3,0
