Batch Name,Herschel Junior Walker (Rep),Raphael Warnock (I) (Dem)
AV-Elections Office ICP 1 - 0,578,911
ED-Dawson ICP 1 - 0,127,382
ED-Sasser ICP 1 - 0,330,81
ED-Bronwood ICP 1 - 0,142,81
ED-Herod-Dover ICP 1 - 0,65,33
ED-Graves ICP 1 - 0,142,32
ED-Parrott ICP 1 - 0,119,59
Absentee By Mail ICC - 1,34,110
Absentee By Mail ICC - 3,3,6
Absentee By Mail ICC - 2,30,81
Provisional ICC - 1,1,1
