Batch Name,Brad Raffensperger (I) (Rep),Bee Nguyen (Dem),Ted Metz (Lib)
ED-Statenville ICP 1 - 0,324,18,18
AV-Elections Office - ICP 1 - 0,567,65,17
ICC - Absentee by Mail - 1,31,2,1
ICC - Provisional - 2,1,0,0
