Batch Name,Brad Raffensperger (I) (Rep),Bee Nguyen (Dem),Ted Metz (Lib)
ED-Omaha ICP 1 - 0,45,26,1
ED-Louvale ICP 1 - 0,53,51,0
ED-Richland ICP 1 - 0,134,150,3
ED-Lumpkin ICP 1 - 0,68,60,7
ICC - Absentee By Mail - 1,4,26,0
ICC - Absentee By Mail - 2,14,26,0
ICC - Absentee By Mail - 3,3,45,0
ICC - Absentee By Mail - 4,6,27,0
ICC - Absentee By Mail - 5,5,14,1
AV-Courthouse ICP 1 - 0,334,345,13
ICC - Provisional - 1,5,2,1
