Container,Batch Name,Number of Ballots
Absentee by Mail,ICC - Absentee by Mail - 1,100
Absentee by Mail,ICC - Absentee by Mail - 2,100
Absentee by Mail,ICC - Absentee by Mail - 3,40
Absentee by Mail,ICC - Absentee by Mail - 4,4
Absentee by Mail,ICC - Absentee by Mail - 5,5
Advance Voting,AV-Elections Office - ICP 1 - 0,2337
Elections Day,ED-Fairgrounds - ICP 1 - 0,979
Elections Day,ED-Fairgrounds - ICP 2 - 0,907
