Batch Name,Brad Raffensperger (I) (Rep),Bee Nguyen (Dem),Ted Metz (Lib)
AV-Elections Office ICP 1 - 0,783,499,38
ICC - Absentee By Mail - 1,15,32,0
ICC - Absentee By Mail - 2,18,32,0
ICC - Absentee By Mail - 3,18,32,0
ICC - Absentee By Mail - 4,12,34,1
ICC - Absentee By Mail - 5,8,12,0
ED-Fort Perry ICP 1 - 0,228,24,12
ED-Tazewell ICP 1 - 0,136,14,3
ED-Brantley ICP 1 - 0,120,8,6
ED-Pineknot ICP 1 - 0,314,14,14
ED-Buena Vista ICP 1 - 0,166,189,8
