Batch Name,Herschel Junior Walker (Rep),Raphael Warnock (I) (Dem)
ICC-Absentee By Mail - 1,7,18
ICC-Absentee By Mail - 2,9,16
ICC-Absentee By Mail - 3,5,20
ICC-Absentee By Mail - 4,8,17
ICC-Absentee By Mail - 5,4,21
ICC-Absentee By Mail - 6,5,20
ICC-Absentee By Mail - 7,1,7
AV-Elections Office ICP 1 - 0,744,671
ED-Pinehurst ICP 1 - 0,139,35
ED-Vienna ICP 1 - 0,249,218
ED-Lilly ICP 1 - 0,90,60
ED-Byromville ICP 1 - 0,127,93
ED-Unadilla ICP 1 - 0,257,212
