Batch Name,Herschel Junior Walker (Rep),Raphael Warnock (I) (Dem)
ICC - Absentee by Mail - 1,25,25
ICC - Absentee by Mail - 2,23,27
ICC - Absentee by Mail - 3,21,29
ICC - Absentee by Mail - 4,25,25
ICC - Absentee by Mail - 5,1,0
ICC - Absentee by Mail - 6,19,22
AV-Elections Office - ICP 1 - 0,809,326
AV-Elections Office - ICP 2 - 0,547,229
ED-Courthouse Annex - ICP 2 - 0,417,190
ED-Courthouse Annex - ICP 1 - 0,318,112
ICC - Provisional - 1,0,1
