Batch Name,Brad Raffensperger (I) (Rep),Bee Nguyen (Dem),Ted Metz (Lib)
ICC - Absentee by Mail - 1,15,10,0
ICC - Absentee by Mail - 2,13,12,0
ICC - Absentee by Mail - 3,15,9,1
ICC - Absentee by Mail - 4,6,9,0
ED-Alamo ICP 2 - 0,318,113,9
AV-Elections Office - ICP 1 - 0,636,246,25
ED-Glenwood ICP 1 - 0,267,79,12
ICC - Provisional - 1,2,1,0
