Batch Name,Herschel Junior Walker (Rep),Raphael Warnock (I) (Dem)
AV-Election Office ICP 1 - 0,2082,233
Absentee By Mail ICC - 4,3,1
Absentee By Mail ICC - 2,16,8
Absentee By Mail ICC - 1,23,7
Absentee By Mail ICC - 3,62,19
ED-Nahunta ICP 1 - 0,841,74
ED-Hoboken ICP 1 - 0,998,45
ED-Waynesville ICP 1 - 0,1013,80
Provisional ICC - 1,1,0
