Batch Name,Brad Raffensperger (I) (Rep),Bee Nguyen (Dem),Ted Metz (Lib)
ICC - Absentee By Mail - 1,24,22,2
ICC - Absentee By Mail - 2,26,22,2
AV-Registrars Office ICP 1 - 0,924,188,34
ED-Precinct One ICP 1 - 0,485,75,27
